"objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
1.23765e+18,150.090453,0.789891285,17.5747,15.97031,15.27952,14.98009,14.81903,756,301,5,229,3.21121e+18,"STAR",0.000687848,2852,54468,528
1.23765e+18,173.9149087,68.1731656,16.45188,15.05857,14.60301,14.46946,14.44228,1350,301,6,342,3.21798e+18,"STAR",-0.00012278,2858,54498,565
1.23765e+18,246.3141021,-0.702445045,19.47715,18.09879,17.35394,16.90334,16.60784,752,301,2,686,4.09864e+17,"GALAXY",0.09708049,364,52000,133
1.23765e+18,160.4534919,-0.617038417,19.10892,17.76311,16.91794,16.47233,16.19134,756,301,2,298,3.08539e+17,"GALAXY",0.1383506,274,51913,154
1.23765e+18,239.13957,0.359629565,19.38279,18.19078,18.14659,18.16469,18.21879,745,301,4,537,3.8632e+17,"STAR",-5.86e-05,343,51692,496
1.23765e+18,222.2350247,-0.727207617,17.68816,16.49591,16.0479,15.77757,15.6716,752,301,2,525,3.4682e+17,"GALAXY",0.02807129,308,51662,155
1.23765e+18,187.2354859,-1.624460827,19.33404,17.76939,16.89618,16.40014,16.03323,1231,301,6,120,3.76175e+17,"GALAXY",0.07243524,334,51993,454
1.23765e+18,198.8812674,0.407531124,19.40578,17.61941,16.70273,16.21548,15.85477,1334,301,4,15,3.32282e+17,"GALAXY",0.07857446,295,51985,516
1.23765e+18,127.8906029,49.30324861,19.25698,18.36227,17.99861,17.84266,17.78021,1345,301,3,140,4.16154e+18,"STAR",-0.000636488,3696,55277,766
1.23765e+18,189.7063291,-0.316656956,19.21393,18.2462,17.99027,17.88861,17.8502,752,301,3,308,3.28765e+18,"STAR",0.000285015,2920,54562,65
1.23765e+18,240.4450822,52.1977223,18.97186,17.48318,16.86245,16.62518,16.49023,1345,301,6,565,2.45004e+18,"STAR",-0.000160196,2176,54243,302
1.23765e+18,185.6519768,0.041542657,19.26136,19.1851,18.9592,18.88952,18.86333,752,301,4,281,3.24421e+17,"QSO",1.330196,288,52000,588
1.23765e+18,125.1330621,47.97612765,19.51682,17.68935,16.63907,16.15546,15.79665,1331,301,5,151,4.96672e+17,"GALAXY",0.1422282,441,51868,546
1.23765e+18,124.0832458,45.65990457,19.59766,17.74148,16.9412,16.55404,16.24345,1331,301,3,135,4.94437e+17,"GALAXY",0.05100178,439,51877,609
1.23765e+18,222.3720584,-0.664201077,18.73584,17.81726,17.53567,17.42954,17.39905,752,301,2,526,3.27527e+18,"STAR",-0.000284742,2909,54653,93
1.23765e+18,185.2941575,-0.97584802,18.88585,17.27802,16.73493,16.52167,16.45608,756,301,1,464,2.88013e+18,"STAR",0.000161026,2558,54140,298
1.23765e+18,162.1193897,0.239707995,19.59926,19.38669,19.3069,19.09993,19.0905,756,301,4,309,3.10843e+17,"QSO",1.58302,276,51909,344
1.23765e+18,184.1020979,0.191510916,19.5625,18.19113,17.65759,17.47573,17.39203,752,301,4,271,3.72237e+18,"STAR",5.47e-05,3306,54922,544
1.23765e+18,183.9222117,-0.364776167,19.10498,17.57137,17.00403,16.81922,16.65758,752,301,3,270,3.63683e+17,"STAR",-8.22e-05,323,51615,63
1.23765e+18,189.0282781,-3.530757651,18.34676,17.20784,16.68878,16.34724,16.181,1140,301,1,241,3.77213e+17,"GALAXY",0.07000943,335,52000,133
1.23765e+18,188.3609864,1.028784312,16.02231,14.51464,14.05678,13.88456,13.84812,752,301,6,299,3.25958e+18,"STAR",-0.000136857,2895,54567,374
1.23765e+18,161.1892533,1.153837617,19.45722,18.51694,18.08918,17.90806,17.85486,756,301,6,303,2.71239e+18,"STAR",0.001105521,2409,54210,347
1.23765e+18,207.2581291,-0.83005592,15.85837,14.6398,14.627,14.65232,14.71224,752,301,2,425,3.37806e+17,"STAR",0.000106044,300,51943,131
1.23765e+18,198.8110236,0.395502864,19.33039,17.80178,17.22357,17.03197,16.93635,1334,301,4,14,8.39496e+18,"STAR",-4.04e-05,7456,56727,895
1.23765e+18,11.97368963,14.59376806,17.67637,16.09815,15.4978,15.24915,15.15184,1035,301,3,43,2.13474e+18,"STAR",-0.000132547,1896,53242,107
1.23765e+18,198.354211,-0.075474436,18.7688,17.30682,16.60254,16.19267,15.91498,1334,301,3,11,3.32272e+17,"GALAXY",0.0815141,295,51985,480
1.23765e+18,238.3100789,56.92699693,18.51095,17.12306,16.43198,16.04462,15.75553,1412,301,6,342,6.94852e+17,"GALAXY",0.05215348,617,52072,623
1.23765e+18,202.7611417,67.38076423,16.87286,15.37357,14.84987,14.6516,14.58488,1350,301,6,414,2.75295e+18,"STAR",-0.000363875,2445,54573,447
1.23765e+18,180.9321632,-0.944866262,19.00628,18.0038,17.54305,17.38398,17.30306,756,301,1,435,3.25616e+18,"STAR",0.0004824,2892,54552,210
1.23765e+18,225.6188016,-0.072210636,19.20709,18.15223,17.73545,17.56275,17.45809,745,301,3,447,3.7314e+18,"STAR",-0.000139042,3314,54970,608
1.23765e+18,256.3239035,59.59625594,19.24764,18.72295,18.57818,18.1874,18.40753,1336,301,2,46,3.97574e+17,"GALAXY",0.1089722,353,51703,479
1.23765e+18,245.1016895,-0.096089299,17.54009,17.37406,17.68549,17.97549,18.25905,745,301,3,577,4.09913e+17,"STAR",-0.000130986,364,52000,312
1.23765e+18,174.4171102,-0.923294015,17.58745,16.29912,15.77302,15.5658,15.46794,756,301,1,391,3.22234e+18,"STAR",0.000280159,2862,54471,60
1.23765e+18,171.9601847,-0.451113093,19.41632,18.65988,18.52283,18.17615,18.13911,756,301,2,375,3.16423e+17,"GALAXY",0.0624137,281,51614,165
1.23765e+18,188.0070123,-0.241417675,19.08981,18.11217,17.89456,17.79237,17.86815,752,301,3,297,3.2877e+18,"STAR",0.000268393,2920,54562,280
1.23765e+18,158.7780972,-0.030331648,18.76714,16.93103,16.0499,15.61207,15.25153,756,301,3,287,3.07402e+17,"GALAXY",0.08272831,273,51957,115
1.23765e+18,193.7060331,-1.678847372,18.03233,17.12696,16.83704,16.73643,16.71548,1140,301,5,272,3.79597e+17,"STAR",0.000288458,337,51997,615
1.23765e+18,130.5708375,51.1279333,19.39394,17.47129,16.54575,16.12287,15.75583,1345,301,3,157,5.01175e+17,"GALAXY",0.07359703,445,51873,543
1.23765e+18,183.2982716,-1.481551225,19.24108,18.11544,17.49299,17.13432,16.84562,1231,301,6,94,3.73953e+17,"GALAXY",0.1070087,332,52367,562
1.23765e+18,194.3559833,-3.495665595,19.52682,17.99559,17.17209,16.50443,16.27881,1140,301,1,277,3.80621e+17,"GALAXY",0.2020507,338,51694,244
1.23765e+18,124.4650578,47.28902333,18.68886,16.79116,15.90078,15.48539,15.15728,1331,301,5,145,4.96623e+17,"GALAXY",0.05618602,441,51868,367
1.23765e+18,167.5533555,-0.611116512,17.19741,16.22564,15.94651,15.85619,15.84539,756,301,2,345,4.24828e+18,"STAR",0.000469134,3773,55240,944
1.23765e+18,174.8658448,-0.096967756,18.1671,16.62859,16.05963,15.84653,15.75858,756,301,3,394,3.22235e+18,"STAR",-0.000153403,2862,54471,75
1.23765e+18,145.1326984,0.827226021,19.2041,18.04214,17.54848,17.21816,17.06528,756,301,5,196,5.36099e+17,"GALAXY",0.08350793,476,52314,620
1.23765e+18,187.890644,-0.210784573,18.20629,16.50755,15.82888,15.58747,15.44483,752,301,3,296,3.25956e+18,"STAR",-4.45e-05,2895,54567,280
1.23765e+18,150.7031613,0.635626057,19.25974,18.00986,17.53096,17.23808,17.08458,756,301,5,233,3.02963e+17,"GALAXY",0.04552755,269,51910,348
1.23765e+18,149.8650389,0.287384188,18.47617,16.08769,15.03687,14.64223,14.41759,756,301,4,227,3.21119e+18,"STAR",4.08e-05,2852,54468,464
1.23765e+18,186.1402665,0.999529432,19.58345,17.8705,16.87214,16.4217,16.09242,752,301,6,284,3.25484e+17,"GALAXY",0.1488415,289,51990,361
1.23765e+18,183.8252265,-0.553863207,18.1064,16.95445,16.44618,16.08318,15.90917,756,301,2,454,3.24342e+17,"GALAXY",0.0813162,288,52000,302
1.23765e+18,215.9445741,-0.664098517,17.96697,16.23968,15.39551,14.88264,14.51203,752,301,2,483,3.43479e+17,"GALAXY",0.05255749,305,51613,291
1.23765e+18,170.2965854,64.58888306,19.15475,18.23403,17.97061,17.86323,17.84958,1302,301,4,335,3.74375e+18,"STAR",3.08e-05,3325,54942,480
1.23765e+18,173.5267761,64.94588062,18.85723,17.11622,16.21927,15.76618,15.41028,1302,301,4,344,6.72301e+17,"GALAXY",0.1143243,597,52059,503
1.23765e+18,188.1287185,0.067172008,18.83706,17.17847,16.30482,15.89341,15.55935,752,301,4,298,3.2556e+17,"GALAXY",0.09125175,289,51990,635
1.23765e+18,161.8112567,-1.020950417,19.28844,17.89368,17.29176,17.05897,16.92672,756,301,1,307,2.68981e+18,"STAR",-0.000138961,2389,54213,129
1.23765e+18,244.5383929,0.354089668,19.06195,17.96062,17.31204,17.02772,17.0809,745,301,4,573,3.89701e+17,"STAR",-0.000438959,346,51693,508
1.23765e+18,121.6399923,47.55062778,19.22429,18.00281,17.54419,17.39724,17.3439,1350,301,4,121,4.93283e+17,"STAR",0.000147722,438,51884,505
1.23765e+18,170.7286516,-0.202200143,18.29293,16.69471,15.90171,15.52319,15.2401,756,301,3,367,3.16461e+17,"GALAXY",0.08981428,281,51614,303
1.23765e+18,128.5010674,49.80546115,19.27172,17.61081,16.83047,16.45928,16.16401,1345,301,3,145,4.98945e+17,"GALAXY",0.05199128,443,51873,625
1.23765e+18,208.1723673,0.157190093,19.40221,17.88113,16.9576,16.5247,16.19873,752,301,4,432,3.37933e+17,"GALAXY",0.1659635,300,51943,594
1.23765e+18,190.8365379,64.88265777,16.54135,16.59936,16.8711,17.10399,17.32629,1302,301,3,393,7.83978e+18,"STAR",-0.00011183,6963,56724,492
1.23765e+18,199.0647307,-0.476932299,19.22207,18.19633,17.85974,17.71483,17.68608,1334,301,2,16,8.39473e+18,"STAR",0.000649404,7456,56727,61
1.23765e+18,153.3277614,1.06815729,19.13091,17.72634,17.08864,16.71853,16.51603,756,301,6,250,5.65214e+17,"GALAXY",0.0871662,502,51957,44
1.23765e+18,178.9441685,-1.734813583,19.09143,17.55236,16.79034,16.3859,16.11512,1140,301,5,174,3.71706e+17,"GALAXY",0.08149192,330,52370,578
1.23765e+18,128.6101695,54.17898183,18.91449,16.97452,16.00477,15.56552,15.23042,1350,301,5,174,5.02237e+17,"GALAXY",0.08300822,446,51899,311
1.23765e+18,178.0671952,-0.897813521,19.10802,18.824,18.84514,18.72935,18.81464,756,301,1,416,3.19792e+17,"QSO",0.6364109,284,51943,133
1.23765e+18,159.9468398,0.717252102,19.24465,18.19994,17.85101,17.56373,17.48061,756,301,5,295,3.08614e+17,"GALAXY",0.08014129,274,51913,426
1.23765e+18,245.4108431,48.4507401,18.2527,16.42322,15.57965,15.16335,14.85139,1345,301,6,597,7.03764e+17,"GALAXY",0.05854994,625,52145,280
1.23765e+18,130.4252415,51.74558664,17.62633,16.37633,15.88022,15.57876,15.42172,1345,301,4,160,5.03361e+17,"GALAXY",0.03061206,447,51877,305
1.23765e+18,187.0578891,0.206948328,17.85004,16.138,15.52961,15.34447,15.23908,752,301,4,290,2.88022e+18,"STAR",9.82e-05,2558,54140,593
1.23765e+18,161.6846707,0.303067751,19.13441,18.22083,17.86645,17.74786,17.72789,756,301,4,306,2.71242e+18,"STAR",0.000364043,2409,54210,459
1.23765e+18,242.9199321,0.325963285,18.39788,16.5573,15.63292,15.17375,14.8216,745,301,4,562,3.88586e+17,"GALAXY",0.0439464,345,51690,547
1.23765e+18,210.1200593,64.50859858,18.7818,18.13368,18.08109,17.9918,17.7964,1350,301,2,440,7.68003e+18,"QSO",2.351641,6821,56396,954
1.23765e+18,186.0446887,-1.097908363,18.58269,17.32711,17.31973,17.37175,17.4108,752,301,1,284,2.88009e+18,"STAR",0.000175608,2558,54140,127
1.23765e+18,241.4533569,1.10397579,19.27841,18.15512,17.91325,17.84251,17.83266,745,301,6,552,3.87464e+17,"STAR",-0.000640316,344,51693,562
1.23765e+18,151.0841653,0.373700489,19.48281,18.03696,17.50586,17.3302,17.21866,756,301,4,235,3.21123e+18,"STAR",-9.62e-06,2852,54468,584
1.23765e+18,130.8200812,51.93044977,17.34052,15.62808,14.8367,14.4435,14.09861,1345,301,4,162,5.03353e+17,"GALAXY",0.05577905,447,51877,277
1.23765e+18,241.7450457,51.28320413,19.00333,17.2748,16.46312,16.08683,15.80791,1345,301,6,573,6.98217e+17,"GALAXY",0.05001654,620,52375,580
1.23765e+18,167.2635397,-0.429064873,19.17924,19.07219,18.84341,18.77594,18.84654,756,301,2,344,3.13051e+17,"QSO",1.330264,278,51900,185
1.23765e+18,170.5385404,-0.527269106,18.67909,16.77078,15.82724,15.32771,14.94655,756,301,2,365,3.15289e+17,"GALAXY",0.07380059,280,51612,134
1.23765e+18,187.855999,-0.373619856,16.93897,15.54625,15.02079,14.86261,14.78857,752,301,3,296,3.25955e+18,"STAR",9.56e-05,2895,54567,261
1.23765e+18,225.2242776,-0.813612208,17.92479,16.62499,16.02661,15.77848,15.66158,752,301,2,545,3.73124e+18,"STAR",-0.000716758,3314,54970,31
1.23765e+18,121.3654837,47.03544088,18.51748,17.58978,17.1978,16.86396,16.76407,1350,301,4,118,4.93282e+17,"GALAXY",0.1232884,438,51884,500
1.23765e+18,162.6507077,-0.529910416,18.93746,17.44263,16.85364,16.62649,16.5369,756,301,2,313,2.6898e+18,"STAR",3.49e-05,2389,54213,105
1.23765e+18,249.1129862,1.235717361,17.70554,16.52928,16.01862,15.81514,15.72117,745,301,6,604,3.91959e+17,"STAR",0.000243078,348,51671,530
1.23765e+18,156.5880648,0.684936069,16.57869,15.17572,14.42223,14.03672,13.70485,756,301,5,272,3.06394e+17,"GALAXY",0.02150348,272,51941,542
1.23765e+18,178.4056316,-0.600901681,18.21041,17.10015,16.46761,16.10159,15.86663,756,301,2,418,3.19796e+17,"GALAXY",0.1260788,284,51943,147
1.23765e+18,240.1410787,49.52801362,19.4493,18.64303,18.18224,18.00625,17.73403,1345,301,1,577,7.11587e+18,"QSO",2.359467,6320,56453,646
1.23765e+18,196.9274166,0.072589653,18.56336,17.63531,17.24414,17.09406,17.02098,752,301,4,356,8.39486e+18,"STAR",0.000198003,7456,56727,535
1.23765e+18,185.0416003,-1.621207807,19.15779,17.14946,16.26071,15.84845,15.51747,1231,301,6,105,3.75069e+17,"GALAXY",0.06908277,333,52313,525
1.23765e+18,188.021513,0.01154042,19.19211,17.66395,16.70894,16.28271,15.95178,752,301,4,297,3.25559e+17,"GALAXY",0.1347296,289,51990,631
1.23765e+18,167.1257546,67.42132933,18.64024,17.18771,16.55695,16.38991,16.2635,1350,301,6,324,3.57035e+18,"STAR",-0.00035168,3171,54862,455
1.23765e+18,183.5520067,-0.450657191,18.9631,18.19327,17.98351,17.77612,17.67364,756,301,2,452,3.24342e+17,"GALAXY",0.03622593,288,52000,303
1.23765e+18,122.1284615,47.92417388,17.75571,16.62895,16.20497,16.03588,15.96922,1350,301,4,125,4.93302e+17,"STAR",-0.000182333,438,51884,575
1.23765e+18,187.0352201,0.024827321,18.74619,16.85326,16.16337,15.93568,15.7915,752,301,4,290,2.88021e+18,"STAR",1.25e-05,2558,54140,592
1.23765e+18,173.1742427,64.81109937,17.9971,17.00968,16.89178,16.87575,16.91015,1302,301,4,343,3.74378e+18,"STAR",-0.0003615,3325,54942,593
1.23765e+18,134.9851663,54.51533233,19.49543,17.61883,16.71208,16.29839,15.97332,1345,301,4,186,5.05696e+17,"GALAXY",0.08446128,449,51900,609
1.23765e+18,179.672381,-3.377759309,17.90689,17.6769,17.57431,17.33274,17.3085,1140,301,1,179,3.72743e+17,"QSO",1.576345,331,52368,255
1.23765e+18,183.9729005,-0.587544106,18.58646,17.52717,17.05242,16.74174,16.59218,756,301,2,455,3.24331e+17,"GALAXY",0.07575467,288,52000,263
1.23765e+18,246.1008541,-0.71416314,19.37716,18.27439,17.79255,17.50239,17.31034,752,301,2,685,4.09884e+17,"GALAXY",0.0468028,364,52000,204
1.23765e+18,236.3794923,51.96049493,18.91783,17.5613,16.94916,16.57825,16.33575,1345,301,1,554,6.95881e+17,"GALAXY",0.07989845,618,52049,273
1.23765e+18,130.1655081,51.55998165,17.32829,16.38041,16.11748,16.01078,15.9891,1345,301,4,158,8.22135e+18,"STAR",0.000673853,7302,57012,90
1.23765e+18,163.1860945,0.218160337,18.92069,17.58444,17.03077,16.82234,16.71602,756,301,4,316,2.88135e+18,"STAR",0.000303994,2559,54208,636
1.23765e+18,172.6129797,-3.363851899,19.42896,17.47099,16.42578,15.94023,15.55544,1140,301,1,132,3.68248e+17,"GALAXY",0.1455766,327,52294,286
1.23765e+18,157.99795,0.275691106,19.40037,18.21871,17.83287,17.60822,17.50951,756,301,4,282,3.07499e+17,"GALAXY",0.02851265,273,51957,467
1.23765e+18,167.8206803,1.154131032,18.82021,17.10981,16.23647,15.78057,15.4484,756,301,6,347,3.13156e+17,"GALAXY",0.08363478,278,51900,566
1.23765e+18,164.2455842,0.374513635,19.19582,18.17837,17.78668,17.52373,17.40158,756,301,4,323,3.10912e+17,"GALAXY",0.07887413,276,51909,595
1.23765e+18,169.0413184,-0.068629415,19.34893,18.42133,18.09584,17.98659,17.92731,756,301,3,355,4.3213e+18,"STAR",0.000539962,3838,55588,360
1.23765e+18,223.8896175,60.00461489,19.38174,17.96103,17.26233,16.88625,16.63655,1345,301,5,484,6.84719e+17,"GALAXY",0.105577,608,52081,624
1.23765e+18,227.2292222,-0.785444516,18.47916,17.20074,16.64365,16.32287,16.12389,752,301,2,559,3.50223e+17,"GALAXY",0.06988788,311,51665,246
1.23765e+18,165.2404497,-0.884579684,17.44763,17.40266,17.50672,17.52596,17.11701,756,301,1,330,4.31902e+18,"QSO",0.3788754,3836,55302,258
1.23765e+18,184.5934574,-0.451449942,18.85298,17.58238,17.04169,16.83315,16.73487,756,301,2,459,3.72223e+18,"STAR",-0.000434236,3306,54922,34
1.23765e+18,120.8663337,44.10767614,18.87089,17.68524,17.17654,16.8185,16.61864,1331,301,5,118,4.94352e+17,"GALAXY",0.09699203,439,51877,298
1.23765e+18,181.0226036,-0.869277373,18.11751,17.1149,16.78082,16.65871,16.59952,756,301,1,435,3.25614e+18,"STAR",5.26e-05,2892,54552,127
1.23765e+18,134.3257038,0.588096198,19.55314,18.32897,17.7364,17.39423,17.12816,1239,301,5,93,5.26928e+17,"GALAXY",0.1195831,468,51912,25
1.23765e+18,238.3762493,53.79696895,18.95446,17.60806,17.07609,16.7186,16.53841,1345,301,6,551,6.95967e+17,"GALAXY",0.09031847,618,52049,584
1.23765e+18,172.7471444,-0.191422652,17.90347,16.52234,16.00978,15.82624,15.76922,756,301,3,380,3.22241e+18,"STAR",0.000121279,2862,54471,308
1.23765e+18,156.0378037,0.704891607,18.27549,17.13985,16.75728,16.6209,16.55912,756,301,5,269,3.06379e+17,"STAR",0.000312273,272,51941,489
1.23765e+18,57.2911275,-5.041450422,18.33528,17.16502,16.77295,16.54071,16.38678,1045,301,6,156,5.21406e+17,"GALAXY",0.03148175,463,51908,417
1.23765e+18,209.4867038,-0.666855747,18.23204,16.45568,15.63056,15.19764,14.8788,752,301,2,440,3.38944e+17,"GALAXY",0.06956718,301,51942,175
1.23765e+18,114.0934356,37.73825853,19.39792,18.71139,18.25675,17.92407,17.93282,1350,301,3,46,4.85285e+17,"GALAXY",0.201891,431,51877,80
1.23765e+18,204.9191229,0.040170621,18.03361,16.34152,15.52564,15.12496,14.80656,752,301,4,410,3.35527e+17,"GALAXY",0.08399552,298,51955,33
1.23765e+18,178.8981789,-1.542799362,19.35719,18.21557,18.40944,18.5576,18.74375,1231,301,6,64,3.71705e+17,"STAR",9.08e-05,330,52370,573
1.23765e+18,256.4352281,58.1026366,19.45727,19.33558,19.07067,18.91031,18.85576,1336,301,1,55,3.99784e+17,"QSO",1.309529,355,51788,326
1.23765e+18,186.0682798,-1.522050929,18.88037,17.97981,17.58997,17.44005,17.36208,1231,301,6,112,3.76141e+17,"STAR",0.001343478,334,51993,328
1.23765e+18,161.835142,0.382447517,17.6852,16.68324,16.47453,16.41669,16.41521,756,301,4,307,2.88131e+18,"STAR",-0.000293261,2559,54208,477
1.23765e+18,172.9991127,-0.598651613,18.57968,16.78172,15.81823,15.31559,14.8885,756,301,2,382,3.16381e+17,"GALAXY",0.07556868,281,51614,12
1.23765e+18,181.5796752,-1.007600515,18.86273,18.70218,18.81827,18.75886,18.73336,756,301,1,439,3.22043e+17,"QSO",0.5385638,286,51999,130
1.23765e+18,160.9557867,0.768617398,19.28428,17.7489,17.16105,16.93917,16.85174,756,301,5,301,2.68986e+18,"STAR",-7.48e-05,2389,54213,325
1.23765e+18,139.3648207,0.479031623,17.80284,16.82486,16.52407,16.38928,16.35095,1239,301,5,127,5.31587e+17,"STAR",0.000342942,472,51955,591
1.23765e+18,186.5278788,-1.01641582,18.86296,17.59247,17.07012,16.84624,16.74157,756,301,1,472,2.88007e+18,"STAR",0.000779808,2558,54140,82
1.23765e+18,187.6482407,-0.305028104,17.0166,15.94357,15.5849,15.42502,15.35341,752,301,3,294,3.25407e+17,"STAR",4.62e-05,289,51990,80
1.23765e+18,207.974273,1.079018122,18.57451,17.36765,16.83024,16.51332,16.26369,1404,301,6,60,3.37926e+17,"GALAXY",0.07195914,300,51943,568
1.23765e+18,187.8829906,-1.791748718,19.57685,18.03121,16.94474,16.47374,16.20887,1140,301,5,233,3.7622e+17,"GALAXY",0.2061383,334,51993,615
1.23765e+18,134.6513331,54.32301004,19.31444,17.28304,16.34906,15.9247,15.62034,1345,301,4,184,5.80289e+18,"GALAXY",0.0856043,5154,55864,17
1.23765e+18,189.292617,0.08782159,17.98142,16.53124,15.98778,15.77157,15.66088,752,301,4,305,3.25962e+18,"STAR",0.000177747,2895,54567,519
1.23765e+18,201.6005636,1.208362716,18.6292,17.75404,17.36377,17.02357,16.94105,1404,301,6,18,5.9342e+17,"GALAXY",0.111805,527,52342,257
1.23765e+18,157.9703916,0.213096138,18.71556,17.57673,17.38265,17.33843,17.32211,756,301,4,281,3.07501e+17,"STAR",6.47e-05,273,51957,474
1.23765e+18,183.3703044,-0.964285121,18.03814,16.53466,15.70544,15.29709,15.00986,756,301,1,451,3.23171e+17,"GALAXY",0.1000489,287,52023,136
1.23765e+18,210.3095572,-0.760298027,19.38266,18.81006,18.72689,18.71282,18.47746,752,301,2,446,4.54533e+18,"QSO",2.511341,4037,55631,260
1.23765e+18,207.5725264,63.87910496,18.06823,16.49494,15.6873,15.27425,14.96433,1345,301,5,427,7.67998e+18,"GALAXY",0.0882285,6821,56396,774
1.23765e+18,242.4987541,0.77721094,18.00209,15.99435,15.04764,14.57399,14.19048,745,301,5,559,3.8856e+17,"GALAXY",0.0436522,345,51690,454
1.23765e+18,181.6811016,-0.982569671,16.34332,14.72602,14.18046,14.01937,13.94565,756,301,1,440,3.25612e+18,"STAR",1.5e-05,2892,54552,49
1.23765e+18,158.4111775,0.707358904,19.46434,19.13161,18.61824,18.38221,18.06882,756,301,5,284,3.07526e+17,"QSO",0.3605878,273,51957,564
1.23765e+18,127.882599,48.70225339,18.61503,17.52145,17.24899,17.05374,16.95476,1331,301,3,162,4.98786e+17,"GALAXY",0.04356531,443,51873,44
1.23765e+18,188.3552227,-0.398982346,16.64742,15.21301,14.71591,14.56356,14.49604,752,301,3,299,3.25954e+18,"STAR",8.46e-06,2895,54567,233
1.23765e+18,166.4664404,-1.038855429,19.55145,18.24758,17.61806,17.24913,17.00541,756,301,1,338,3.13078e+17,"GALAXY",0.07032461,278,51900,282
1.23765e+18,223.2370407,-0.785461105,18.76506,16.94584,16.06008,15.64803,15.31613,752,301,2,532,3.47969e+17,"GALAXY",0.07877933,309,51994,241
1.23765e+18,208.0631146,1.214623546,18.36443,17.33142,16.93014,16.64871,16.50884,1404,301,6,61,3.37927e+17,"GALAXY",0.07133892,300,51943,570
1.23765e+18,222.0607153,-0.636857663,17.30823,15.94786,15.33878,15.05462,14.90043,752,301,2,524,3.27528e+18,"STAR",-6.25e-05,2909,54653,136
1.23765e+18,245.1284933,-0.499415435,19.18215,18.79711,18.8115,18.61492,18.51464,745,301,2,577,4.09912e+17,"QSO",0.5382954,364,52000,307
1.23765e+18,170.0092018,1.144252947,18.381,17.07397,16.38552,15.95241,15.67725,756,301,6,362,3.15341e+17,"GALAXY",0.057577,280,51612,323
1.23765e+18,185.1856678,-0.561404354,17.71415,16.77209,16.44941,16.3457,16.32331,756,301,2,463,4.25277e+18,"STAR",0.000246434,3777,55210,910
1.23765e+18,223.1524122,60.3434335,19.42313,19.48207,19.74541,20.01105,20.37395,1345,301,5,481,6.84699e+17,"QSO",0.8031853,608,52081,552
1.23765e+18,161.7465183,-0.455315161,16.73108,15.34196,14.81329,14.63843,14.56427,756,301,2,307,2.88122e+18,"STAR",2.93e-05,2559,54208,168
1.23765e+18,203.8995843,65.89014015,18.02398,16.57749,16.05791,15.84802,15.76335,1412,301,2,220,2.75285e+18,"STAR",-0.000150451,2445,54573,81
1.23765e+18,146.1504517,0.82009527,18.72606,17.46576,16.727,16.27238,15.99303,756,301,5,202,5.40492e+17,"GALAXY",0.1206335,480,51989,218
1.23765e+18,150.9996009,0.80691366,17.76233,16.64459,16.17845,15.8629,15.63265,756,301,5,235,3.03013e+17,"GALAXY",0.0463645,269,51910,530
1.23765e+18,232.2259322,56.93737737,18.95155,17.94726,17.77266,17.6473,17.65202,1345,301,6,520,3.24612e+18,"GALAXY",0.05575593,2883,54525,560
1.23765e+18,172.1070317,64.81226671,18.83898,17.62675,17.05891,16.70087,16.51009,1302,301,4,340,6.7229e+17,"GALAXY",0.08545836,597,52059,463
1.23765e+18,180.8379298,-0.622379846,18.31667,17.93149,17.86373,17.95186,17.81531,756,301,2,434,3.20889e+17,"QSO",0.7212632,285,51930,26
1.23765e+18,176.737713,-3.366400226,19.08714,17.84766,17.29178,16.87329,16.76179,1140,301,1,159,3.7048e+17,"GALAXY",0.09156051,329,52056,214
1.23765e+18,172.7828739,-0.135527005,17.71368,16.43303,15.794,15.43744,15.19353,756,301,3,380,3.16395e+17,"GALAXY",0.06863017,281,51614,61
1.23765e+18,233.5664098,53.50310626,19.20145,17.89631,17.39585,17.20345,17.13108,1345,301,1,539,3.86087e+18,"STAR",-0.000332749,3429,54976,574
1.23765e+18,195.4020444,0.337485696,19.095,17.9404,17.52209,17.35552,17.30889,745,301,4,245,3.3004e+17,"STAR",0.000128715,293,51689,552
1.23765e+18,164.5735283,1.141864841,18.23381,16.81282,16.07551,15.66797,15.33135,756,301,6,326,3.11964e+17,"GALAXY",0.03987951,277,51908,326
1.23765e+18,240.1972128,1.069755631,18.25095,17.02913,16.44231,16.17621,16.09567,745,301,6,544,3.87399e+17,"STAR",-7.09e-05,344,51693,324
1.23765e+18,233.4753313,53.69020174,18.33798,17.45798,17.18774,17.09104,17.05669,1345,301,1,538,7.55266e+18,"STAR",-0.000967949,6708,56452,448
1.23765e+18,235.8063949,0.499335404,19.01852,19.07464,19.3264,19.519,19.63577,752,301,5,616,3.5483e+17,"STAR",-9.73e-06,315,51663,624
1.23765e+18,134.1799027,53.88449187,18.47954,18.32226,18.34056,18.16334,18.21945,1345,301,4,180,8.20568e+18,"QSO",1.723522,7288,57039,433
1.23765e+18,193.5392807,-3.472429216,19.08609,19.08938,19.15897,18.89034,18.92374,1140,301,1,271,3.79443e+17,"QSO",1.771199,337,51997,52
1.23765e+18,173.9460404,-0.57553818,17.24667,16.28888,16.17485,16.15465,16.18725,756,301,2,388,3.17551e+17,"STAR",-0.000270583,282,51658,172
